claim_id,treaty_id,loss_date,reported_date,paid_date,claim_amount,reserve_amount,recovery_amount,cause_of_loss,catastrophe_code,latitude,longitude,status,adjuster,claim_type,development_year,ultimate_loss
CLM8727804,TR346218,2024-03-15,2024-03-20,2024-06-15,4815110.564897904,5778132.677877485,0.0,Fire,Not Applicable,33.802501869374396,-114.14151437720326,Open,Internal,Auto Physical Damage,1,4815110.564897904
CLM3917283,TR346218,2024-03-15,2024-03-20,2024-06-15,765801.6237800897,918961.9485361075,0.0,Flood,Not Applicable,30.039699281864355,-101.2341872929443,Closed,Internal,Auto Physical Damage,1,765801.6237800897
CLM5195188,TR346218,2024-03-15,2024-03-20,2024-06-15,4759927.662327033,5711913.194792439,0.0,Wind,Not Applicable,37.461874898631145,-92.70185753642406,Pending,External,Property,1,4759927.662327033
CLM5581145,TR346218,2024-03-15,2024-03-20,2024-06-15,2744575.3623287333,3293490.43479448,0.0,Flood,Not Applicable,48.37755911171993,-74.37888515537782,Closed,Internal,Property,1,2744575.3623287333
CLM6021557,TR346218,2024-03-15,2024-03-20,2024-06-15,1187288.0155189855,1424745.6186227824,0.0,Wind,Not Applicable,35.45886035824441,-93.0931231332029,Open,Internal,Property,1,1187288.0155189855
CLM1071319,TR346218,2024-03-15,2024-03-20,2024-06-15,2524851.5886023184,3029821.906322782,0.0,Earthquake,Not Applicable,39.72892374763069,-114.40182154019868,Pending,TPA,Liability,1,2524851.5886023184
CLM7747557,TR346218,2024-03-15,2024-03-20,2024-06-15,1801440.0720656773,2161728.0864788126,0.0,Fire,Not Applicable,25.360896427998558,-120.49852825764489,Closed,Internal,Auto Physical Damage,1,1801440.0720656773
CLM1635007,TR111206,2024-03-15,2024-03-20,2024-06-15,2113903.1179148345,2536683.741497801,0.0,Wind,Not Applicable,38.65688756752444,-108.83569226984096,Closed,External,Property,1,2113903.1179148345
CLM3141540,TR111206,2024-03-15,2024-03-20,2024-06-15,3932345.1467839004,4718814.17614068,0.0,Liability,Not Applicable,28.155177708880124,-93.05038013974945,Pending,External,Auto Physical Damage,1,3932345.1467839004
CLM9142791,TR111206,2024-03-15,2024-03-20,2024-06-15,2702658.9495046926,3243190.739405631,0.0,Liability,Not Applicable,29.37728488093508,-81.88905831484234,Closed,Internal,Auto Physical Damage,1,2702658.9495046926
CLM1651046,TR111206,2024-03-15,2024-03-20,2024-06-15,4888613.523384683,5866336.228061619,0.0,Liability,Not Applicable,43.81272818132769,-73.04623472091559,Closed,Internal,Liability,1,4888613.523384683
CLM6261576,TR111206,2024-03-15,2024-03-20,2024-06-15,2877905.723821307,3453486.8685855684,0.0,Liability,Not Applicable,48.4571059253891,-99.49051046737094,Closed,TPA,Liability,1,2877905.723821307
CLM5207701,TR111206,2024-03-15,2024-03-20,2024-06-15,1570336.9581409697,1884404.3497691636,0.0,Earthquake,Not Applicable,42.1352061861605,-80.32934671368983,Closed,TPA,Auto Physical Damage,1,1570336.9581409697
CLM6098056,TR110799,2024-03-15,2024-03-20,2024-06-15,4704159.674739019,5644991.609686823,0.0,Flood,Not Applicable,36.10121102055473,-69.14495475515739,Closed,External,Property,1,4704159.674739019
CLM4513373,TR110799,2024-03-15,2024-03-20,2024-06-15,732420.253694198,878904.3044330375,0.0,Fire,Not Applicable,44.204577984584304,-94.88254395661339,Open,External,Auto Physical Damage,1,732420.253694198
CLM5527747,TR110799,2024-03-15,2024-03-20,2024-06-15,2470246.7397684157,2964296.087722099,0.0,Collision,Not Applicable,35.50691335030211,-80.3054879590212,Open,Internal,Property,1,2470246.7397684157
CLM5488294,TR110799,2024-03-15,2024-03-20,2024-06-15,3391639.077991814,4069966.8935901765,0.0,Collision,Not Applicable,39.71736450734782,-82.75969787359978,Open,TPA,Property,1,3391639.077991814
CLM1237304,TR110799,2024-03-15,2024-03-20,2024-06-15,2056275.8287706824,2467530.994524819,0.0,Collision,Not Applicable,39.99343469197683,-123.5553172936073,Open,External,Liability,1,2056275.8287706824
CLM7276277,TR110799,2024-03-15,2024-03-20,2024-06-15,2900156.8389565004,3480188.2067478006,0.0,Theft,Not Applicable,39.82122995860905,-110.57291715326261,Closed,Internal,Liability,1,2900156.8389565004
CLM4880366,TR110799,2024-03-15,2024-03-20,2024-06-15,4949176.116797671,5939011.340157204,0.0,Collision,Not Applicable,31.6813620407451,-91.63499723605793,Closed,TPA,Liability,1,4949176.116797671
CLM7918171,TR110799,2024-03-15,2024-03-20,2024-06-15,3871945.981033193,4646335.177239832,0.0,Liability,Not Applicable,30.315732688440008,-88.43592020420316,Closed,External,Property,1,3871945.981033193
CLM8970674,TR110799,2024-03-15,2024-03-20,2024-06-15,4940402.810674104,5928483.372808925,0.0,Liability,Not Applicable,41.65486057441723,-118.31222339107707,Closed,Internal,Property,1,4940402.810674104
CLM4759466,TR110799,2024-03-15,2024-03-20,2024-06-15,3585701.2626133077,4302841.515135969,0.0,Theft,Not Applicable,34.94220818628103,-74.33254982792215,Open,Internal,Auto Physical Damage,1,3585701.2626133077
CLM7053849,TR110799,2024-03-15,2024-03-20,2024-06-15,3129277.5598109565,3755133.0717731477,0.0,Wind,Not Applicable,28.75346500604161,-120.46095059416396,Pending,Internal,Property,1,3129277.5598109565
CLM6472024,TR110799,2024-03-15,2024-03-20,2024-06-15,2406036.595681208,2887243.9148174496,0.0,Earthquake,Not Applicable,26.854959642907836,-75.11450862805103,Pending,External,Auto Physical Damage,1,2406036.595681208
CLM2855375,TR110799,2024-03-15,2024-03-20,2024-06-15,414148.79552581726,496978.5546309807,0.0,Theft,Not Applicable,32.413845783240724,-92.40532012220842,Closed,TPA,Property,1,414148.79552581726
CLM3617487,TR890747,2024-03-15,2024-03-20,2024-06-15,175338.56460654846,210406.27752785815,0.0,Flood,Not Applicable,45.22595930611705,-117.4332070510338,Open,TPA,Property,1,175338.56460654846
CLM8120956,TR890747,2024-03-15,2024-03-20,2024-06-15,2855963.9171002572,3427156.7005203087,0.0,Earthquake,Not Applicable,27.318131465487497,-115.4844080476837,Pending,TPA,Auto Physical Damage,1,2855963.9171002572
CLM1524625,TR890747,2024-03-15,2024-03-20,2024-06-15,1578138.8478309554,1893766.6173971463,0.0,Theft,Not Applicable,39.84587385813748,-103.24019215045473,Open,Internal,Auto Physical Damage,1,1578138.8478309554
CLM1384734,TR890747,2024-03-15,2024-03-20,2024-06-15,4730172.6656280495,5676207.19875366,0.0,Liability,Not Applicable,31.60336166382382,-103.13555289829962,Closed,Internal,Liability,1,4730172.6656280495
CLM6989603,TR890747,2024-03-15,2024-03-20,2024-06-15,4268514.6226669485,5122217.547200338,0.0,Fire,Not Applicable,40.24738553492181,-85.36824839879338,Closed,TPA,Liability,1,4268514.6226669485
CLM8426679,TR890747,2024-03-15,2024-03-20,2024-06-15,256030.16131884683,307236.19358261616,0.0,Liability,Not Applicable,42.293599479538244,-92.52021594806267,Open,Internal,Liability,1,256030.16131884683
CLM2633610,TR890747,2024-03-15,2024-03-20,2024-06-15,2434418.429647263,2921302.1155767157,0.0,Liability,Not Applicable,33.773775159858396,-86.2459186580911,Pending,External,Auto Physical Damage,1,2434418.429647263
CLM4369775,TR890747,2024-03-15,2024-03-20,2024-06-15,1457356.883965123,1748828.2607581476,0.0,Theft,Not Applicable,47.121122409436424,-73.57340112523158,Closed,External,Auto Physical Damage,1,1457356.883965123
CLM7310229,TR890747,2024-03-15,2024-03-20,2024-06-15,4977226.057384949,5972671.268861939,0.0,Fire,Not Applicable,37.43837144393602,-108.33840325871401,Closed,External,Liability,1,4977226.057384949
CLM4886731,TR890747,2024-03-15,2024-03-20,2024-06-15,1112537.1813200663,1335044.6175840795,0.0,Liability,Not Applicable,45.95812145173568,-95.43765809525127,Closed,Internal,Auto Physical Damage,1,1112537.1813200663
CLM4483928,TR890747,2024-03-15,2024-03-20,2024-06-15,3852788.8913839804,4623346.669660776,0.0,Collision,Not Applicable,27.919339185347745,-115.5860496051162,Open,Internal,Auto Physical Damage,1,3852788.8913839804
CLM9867484,TR500103,2024-03-15,2024-03-20,2024-06-15,3551216.5638744766,4261459.876649371,0.0,Earthquake,Not Applicable,31.603685809119742,-100.46528219442679,Closed,Internal,Property,1,3551216.5638744766
CLM5189929,TR500103,2024-03-15,2024-03-20,2024-06-15,3816571.158516589,4579885.390219906,0.0,Theft,Not Applicable,28.094540429179702,-96.68383918314719,Pending,Internal,Auto Physical Damage,1,3816571.158516589
CLM8815484,TR500103,2024-03-15,2024-03-20,2024-06-15,1933716.0969903215,2320459.316388386,0.0,Earthquake,Not Applicable,34.264574013921525,-91.94487430058619,Open,TPA,Liability,1,1933716.0969903215
CLM5086345,TR500103,2024-03-15,2024-03-20,2024-06-15,3024153.0199284563,3628983.6239141473,0.0,Fire,Not Applicable,34.14026844779107,-120.79522052513109,Closed,External,Auto Physical Damage,1,3024153.0199284563
CLM8178310,TR500103,2024-03-15,2024-03-20,2024-06-15,2931674.5134436586,3518009.41613239,0.0,Fire,Not Applicable,39.58132081938556,-80.82078817821451,Closed,External,Auto Physical Damage,1,2931674.5134436586
CLM1974011,TR347720,2024-03-15,2024-03-20,2024-06-15,1015090.7305600275,1218108.876672033,0.0,Earthquake,Not Applicable,29.490603821258617,-84.5185823550049,Closed,Internal,Liability,1,1015090.7305600275
CLM5439190,TR347720,2024-03-15,2024-03-20,2024-06-15,2619765.474288366,3143718.569146039,0.0,Earthquake,Not Applicable,30.90134885346761,-84.94190812581874,Pending,Internal,Property,1,2619765.474288366
CLM1244622,TR347720,2024-03-15,2024-03-20,2024-06-15,3932549.133680002,4719058.960416002,0.0,Fire,Not Applicable,32.35651336627446,-113.64769349948351,Open,External,Property,1,3932549.133680002
CLM8051104,TR347720,2024-03-15,2024-03-20,2024-06-15,3780908.6510763615,4537090.3812916335,0.0,Theft,Not Applicable,46.29570437318485,-103.29091186657968,Pending,Internal,Property,1,3780908.6510763615
CLM5887041,TR347720,2024-03-15,2024-03-20,2024-06-15,2376158.780833663,2851390.5370003954,0.0,Flood,Not Applicable,33.4906284063901,-82.89779419348014,Closed,TPA,Property,1,2376158.780833663
CLM8487292,TR347720,2024-03-15,2024-03-20,2024-06-15,68178.66878096922,81814.40253716307,0.0,Collision,Not Applicable,48.402358226211064,-111.76276274344428,Open,TPA,Property,1,68178.66878096922
CLM4063479,TR347720,2024-03-15,2024-03-20,2024-06-15,182157.17125069138,218588.60550082964,0.0,Earthquake,Not Applicable,33.38729117165555,-89.86360675249233,Pending,Internal,Liability,1,182157.17125069138
CLM8072053,TR347720,2024-03-15,2024-03-20,2024-06-15,2865829.3263650127,3438995.191638015,0.0,Theft,Not Applicable,43.74199894042709,-94.0184632349916,Open,Internal,Liability,1,2865829.3263650127
CLM4461125,TR347720,2024-03-15,2024-03-20,2024-06-15,247633.34225655298,297160.01070786355,0.0,Collision,Not Applicable,32.814541790650566,-100.21103723107674,Pending,External,Liability,1,247633.34225655298
CLM8004038,TR347720,2024-03-15,2024-03-20,2024-06-15,4205674.187018608,5046809.024422329,0.0,Collision,Not Applicable,30.937775288175335,-97.77726417849432,Pending,TPA,Liability,1,4205674.187018608
CLM4513328,TR347720,2024-03-15,2024-03-20,2024-06-15,2850344.6287918244,3420413.554550189,0.0,Flood,Not Applicable,40.06687681879792,-115.0490961915794,Open,External,Liability,1,2850344.6287918244
CLM6363524,TR347720,2024-03-15,2024-03-20,2024-06-15,598769.192378796,718523.0308545552,0.0,Flood,Not Applicable,25.601224983635547,-104.05624434977739,Closed,External,Auto Physical Damage,1,598769.192378796
CLM4856722,TR347720,2024-03-15,2024-03-20,2024-06-15,54600.13836267546,65520.166035210554,0.0,Flood,Not Applicable,37.56351003396567,-86.60158871726298,Closed,TPA,Liability,1,54600.13836267546
CLM2865045,TR347720,2024-03-15,2024-03-20,2024-06-15,2045548.551317581,2454658.2615810973,0.0,Earthquake,Not Applicable,33.19158910855099,-104.43611115195661,Open,TPA,Auto Physical Damage,1,2045548.551317581
CLM8218780,TR347720,2024-03-15,2024-03-20,2024-06-15,3071471.04922764,3685765.259073168,0.0,Theft,Not Applicable,36.67471008225013,-116.46539707372779,Closed,TPA,Property,1,3071471.04922764
CLM5861394,TR272413,2024-03-15,2024-03-20,2024-06-15,4970928.537891417,5965114.2454697,0.0,Liability,Not Applicable,25.448119097906385,-92.10494005102487,Closed,Internal,Auto Physical Damage,1,4970928.537891417
CLM9588303,TR272413,2024-03-15,2024-03-20,2024-06-15,2008293.2576219789,2409951.9091463746,0.0,Fire,Not Applicable,33.29243206647752,-120.23674414457885,Closed,TPA,Liability,1,2008293.2576219789
CLM3212330,TR272413,2024-03-15,2024-03-20,2024-06-15,3070231.00043389,3684277.200520668,0.0,Collision,Not Applicable,43.91622391358224,-67.46374836306416,Pending,Internal,Auto Physical Damage,1,3070231.00043389
CLM5729983,TR272413,2024-03-15,2024-03-20,2024-06-15,3453060.1167670893,4143672.140120507,0.0,Liability,Not Applicable,34.86945161326525,-122.65509224356212,Closed,External,Property,1,3453060.1167670893
CLM8270294,TR272413,2024-03-15,2024-03-20,2024-06-15,3285703.6538031017,3942844.3845637217,0.0,Flood,Not Applicable,39.1002478986295,-123.82551186589001,Closed,TPA,Property,1,3285703.6538031017
CLM2838492,TR272413,2024-03-15,2024-03-20,2024-06-15,2175078.298752211,2610093.958502653,0.0,Theft,Not Applicable,39.27950707300795,-85.23984779472983,Closed,TPA,Property,1,2175078.298752211
CLM7910843,TR272413,2024-03-15,2024-03-20,2024-06-15,2567658.181105638,3081189.8173267655,0.0,Collision,Not Applicable,46.14781630817473,-69.87471267322724,Closed,External,Property,1,2567658.181105638
CLM2741703,TR272413,2024-03-15,2024-03-20,2024-06-15,3997096.0526464907,4796515.263175788,0.0,Theft,Not Applicable,33.409630799005434,-85.6036595459505,Closed,TPA,Auto Physical Damage,1,3997096.0526464907
CLM5599909,TR305079,2024-03-15,2024-03-20,2024-06-15,813123.2106098832,975747.8527318598,0.0,Liability,Not Applicable,28.64406254638921,-70.01411278804808,Open,Internal,Property,1,813123.2106098832
CLM7899325,TR305079,2024-03-15,2024-03-20,2024-06-15,276684.93069241266,332021.9168308952,0.0,Collision,Not Applicable,26.06169480863049,-76.07011817730161,Pending,Internal,Auto Physical Damage,1,276684.93069241266
CLM8851907,TR305079,2024-03-15,2024-03-20,2024-06-15,3044121.230388647,3652945.4764663763,0.0,Flood,Not Applicable,35.15973222377736,-95.40831788460656,Pending,Internal,Property,1,3044121.230388647
CLM6318475,TR305079,2024-03-15,2024-03-20,2024-06-15,3422209.9043053207,4106651.8851663847,0.0,Theft,Not Applicable,29.253274677393257,-79.1059215954304,Pending,Internal,Property,1,3422209.9043053207
CLM8058258,TR305079,2024-03-15,2024-03-20,2024-06-15,1219054.0602657965,1462864.8723189558,0.0,Collision,Not Applicable,30.96973839955004,-121.02044314258703,Open,External,Property,1,1219054.0602657965
CLM7834553,TR305079,2024-03-15,2024-03-20,2024-06-15,415977.1839116035,499172.6206939242,0.0,Flood,Not Applicable,46.051679217562395,-88.9775605465883,Closed,TPA,Liability,1,415977.1839116035
CLM5530279,TR305079,2024-03-15,2024-03-20,2024-06-15,1283717.3329957894,1540460.7995949471,0.0,Wind,Not Applicable,38.31579165033128,-68.63049565265412,Open,Internal,Property,1,1283717.3329957894
CLM2852674,TR305079,2024-03-15,2024-03-20,2024-06-15,1670340.5806540702,2004408.6967848842,0.0,Fire,Not Applicable,33.31997037023645,-86.39897250123374,Open,TPA,Property,1,1670340.5806540702
CLM5595286,TR305079,2024-03-15,2024-03-20,2024-06-15,28400.24845898401,34080.29815078081,0.0,Liability,Not Applicable,46.50749494363064,-104.12609178169069,Pending,Internal,Property,1,28400.24845898401
CLM9299848,TR305079,2024-03-15,2024-03-20,2024-06-15,1128345.4587634571,1354014.5505161486,0.0,Earthquake,Not Applicable,26.905733340304447,-116.78474939366359,Closed,Internal,Liability,1,1128345.4587634571
CLM6264908,TR305079,2024-03-15,2024-03-20,2024-06-15,2871195.064834251,3445434.0778011014,0.0,Fire,Not Applicable,27.52207434337205,-86.28579411086628,Pending,External,Liability,1,2871195.064834251
CLM4404003,TR305079,2024-03-15,2024-03-20,2024-06-15,804466.3442091491,965359.6130509789,0.0,Wind,Not Applicable,34.55974521066851,-100.65022070806003,Pending,Internal,Liability,1,804466.3442091491
CLM6404356,TR305079,2024-03-15,2024-03-20,2024-06-15,2604342.6365225874,3125211.163827105,0.0,Wind,Not Applicable,30.49512957665157,-94.0757073819249,Closed,Internal,Property,1,2604342.6365225874
CLM6952178,TR444474,2024-03-15,2024-03-20,2024-06-15,3669182.6814040113,4403019.217684814,0.0,Liability,Not Applicable,37.41840798660655,-104.61282501332482,Pending,External,Auto Physical Damage,1,3669182.6814040113
CLM6509470,TR444474,2024-03-15,2024-03-20,2024-06-15,3854974.6380537204,4625969.565664465,0.0,Flood,Not Applicable,31.668807715055515,-111.8972847190626,Pending,TPA,Property,1,3854974.6380537204
CLM3788431,TR444474,2024-03-15,2024-03-20,2024-06-15,1769456.018462599,2123347.222155119,0.0,Flood,Not Applicable,37.6376840900633,-111.77503229254128,Closed,TPA,Auto Physical Damage,1,1769456.018462599
CLM2374339,TR444474,2024-03-15,2024-03-20,2024-06-15,3386134.161134224,4063360.9933610684,0.0,Earthquake,Not Applicable,31.790054737971573,-116.214941267813,Pending,Internal,Auto Physical Damage,1,3386134.161134224
CLM2342105,TR444474,2024-03-15,2024-03-20,2024-06-15,1026129.7809356152,1231355.7371227383,0.0,Theft,Not Applicable,45.54904221462755,-93.92425116803935,Closed,TPA,Liability,1,1026129.7809356152
CLM6876217,TR444474,2024-03-15,2024-03-20,2024-06-15,4524071.892369758,5428886.27084371,0.0,Wind,Not Applicable,44.846992641189274,-114.26410536374006,Open,External,Liability,1,4524071.892369758
CLM6134990,TR227529,2024-03-15,2024-03-20,2024-06-15,4065063.986230014,4878076.7834760165,0.0,Theft,Not Applicable,37.6683051538779,-114.32147072218682,Closed,TPA,Liability,1,4065063.986230014
CLM9910687,TR227529,2024-03-15,2024-03-20,2024-06-15,227823.98381550648,273388.78057860775,0.0,Wind,Not Applicable,48.46458230136551,-86.8671049470721,Closed,External,Property,1,227823.98381550648
CLM4565369,TR227529,2024-03-15,2024-03-20,2024-06-15,2611282.8296992145,3133539.3956390573,0.0,Collision,Not Applicable,43.087968622434744,-77.62242925528234,Pending,TPA,Auto Physical Damage,1,2611282.8296992145
CLM7142949,TR227529,2024-03-15,2024-03-20,2024-06-15,4382041.076416041,5258449.291699248,0.0,Liability,Not Applicable,48.15865767493077,-90.00446974752776,Closed,External,Auto Physical Damage,1,4382041.076416041
CLM5849974,TR227529,2024-03-15,2024-03-20,2024-06-15,540797.9072028233,648957.4886433879,0.0,Liability,Not Applicable,32.92922224787962,-99.10400290531156,Closed,Internal,Liability,1,540797.9072028233
CLM3260929,TR227529,2024-03-15,2024-03-20,2024-06-15,190013.50748025053,228016.20897630064,0.0,Flood,Not Applicable,26.986388535171567,-101.83875025487725,Open,Internal,Liability,1,190013.50748025053
CLM5540949,TR227529,2024-03-15,2024-03-20,2024-06-15,3310138.9184203567,3972166.702104428,0.0,Liability,Not Applicable,35.2907752260422,-106.05110885288401,Pending,Internal,Property,1,3310138.9184203567
CLM9911680,TR227529,2024-03-15,2024-03-20,2024-06-15,1118080.804318794,1341696.9651825528,0.0,Flood,Not Applicable,36.93933917770275,-120.64024893919695,Open,TPA,Auto Physical Damage,1,1118080.804318794
